week,qqq_pred_1w,qqq_pred_1w_cum,qqq_pred_1w_cum_nrst,qqq_actual_1w,qqq_actual_1w_cum,qqq_actual_1w_cum_nrst,qqq_pred_1m,qqq_pred_1m_cum,qqq_pred_1m_cum_nrst,qqq_actual_1m,qqq_actual_1m_cum,qqq_actual_1m_cum_nrst,qqq_pred_6m,qqq_actual_6m,sp_pred_1w,sp_pred_1w_cum,sp_pred_1w_cum_nrst,sp_actual_1w,sp_actual_1w_cum,sp_actual_1w_cum_nrst,sp_pred_1m,sp_pred_1m_cum,sp_pred_1m_cum_nrst,sp_actual_1m,sp_actual_1m_cum,sp_actual_1m_cum_nrst,sp_pred_6m,sp_actual_6m
2014-02-10,-0.08269803068758119,-0.089730141447641,9.161524160974691,0.028457911384482726,0.03749592007561242,0.6287611119351618,0.02471640673744852,0.1282225493709999,2.8423651595076667,0.005720755403643252,0.015255510083416496,0.5784383043745106,-0.04228138806056464,0.17506738382010134,-0.07296378293808004,-0.16463698324799608,1.903860497702919,0.022981327792002126,0.005122850151370373,0.4846468103337629,0.006256408517209117,0.03891976389239966,0.45646664657890124,0.00023610431578741098,-0.0070516592136923295,0.4380747489737558,-0.05096301258673197,0.10711446383687506
2014-02-17,-0.016851827438262038,-0.10658196888590303,9.144672333536429,0.0013820710896088606,0.03887799116522128,0.6301431830247707,0.005191168627542366,0.13341371799854226,2.847556328135209,0.009272077420959729,0.024527587504376225,0.5877103817954703,-0.0072272858049016175,0.17881234466082474,-0.013751978412653423,-0.1783889616606495,1.8901085192902656,-0.0012532756874809037,0.003869574463889469,0.483393534646282,-0.005596133923257413,0.033323629969142246,0.4508705126556438,0.006526887417212385,-0.0005247717964799448,0.44460163639096817,-0.009181212104893421,0.1171169829519424
2014-02-24,-0.017775359621797118,-0.12435732850770015,9.126896973914631,0.008728344391145892,0.047606335556367174,0.6388715274159166,0.002078957035970816,0.13549267503451307,2.84963528517118,0.012743149286323141,0.037270736790699366,0.6004535310817934,-0.06982839005693442,0.1759269889153573,-0.015665963001215553,-0.19405492466186505,1.87444255628905,0.012591303436546575,0.016460877900436044,0.49598483808282856,-0.010410992489700297,0.022912637479441948,0.44045952016594353,0.01071049540119462,0.010185723604714675,0.4553121317921628,-0.061423615411081156,0.11939156709937382
2014-03-03,0.009182192486090923,-0.11517513602160923,9.136079166400721,0.0022251822113390496,0.049831517767706224,0.6410967096272556,0.016505428957542076,0.15199810399205516,2.866140714128722,0.010198377269144132,0.0474691140598435,0.6106519083509376,0.05796018999055663,0.16295771793738356,-0.004967138993889897,-0.19902206365575495,1.8694754172951602,0.010092337024944609,0.026553214925380653,0.5060771751077732,0.0009295560590960907,0.023842193538538038,0.44138907622503964,0.011102923141503102,0.021288646746217776,0.46641505493366586,0.06435575713846164,0.11241893470929076
2014-03-10,0.14383440063166442,0.02865926461005519,9.279913567032386,-0.020618603851727424,0.0292129139159788,0.6204781057755282,-0.009153778466522246,0.1428443255255329,2.8569869356621997,-0.0020707515399084053,0.04539836251993509,0.6085811568110292,0.11337948381520224,0.12331926835088236,0.10173905059156785,-0.0972830130641871,1.971214467886728,-0.019763087244522914,0.006790127680857738,0.48631408786325026,-0.015150560205885195,0.008691633332652843,0.42623851601915447,0.00041681938237184135,0.021705466128589618,0.4668318743160377,0.10596099753462362,0.0696955562751258
2014-03-17,0.08905144673101434,0.11771071134106953,9.3689650137634,0.006201487802280248,0.03541440171825905,0.6266795935778084,-0.010330453265239223,0.13251387226029368,2.8466564823969605,-0.0008658973617405585,0.044532465158194534,0.6077152594492886,0.1495035567354157,0.1306384822982648,0.06227161625782457,-0.03501139680636253,2.0334860841445526,0.01380943761738107,0.02059956529823881,0.5001235254806313,-0.013866082372609737,-0.005174449039956893,0.41237243364654474,0.004182497708587335,0.025887963837176953,0.47101437202462504,0.12880369753609466,0.0972926498366733
2014-03-24,0.07741616239028652,0.19512687373135607,9.446381176153688,-0.022008771394804505,0.013405630323454543,0.6046708221830039,0.030425736150430316,0.162939608410724,2.8770822185473905,-0.008550176308228158,0.035982288849966376,0.5991650831410604,0.21366236466208122,0.11420624433646887,0.0501951657952726,0.015183768988910065,2.083681249939825,-0.004720951702640086,0.015878613595598723,0.49540257377799124,0.01987257960941611,0.014698130569459216,0.4322450132559609,-0.00014556607620933026,0.025742397760967622,0.47086880594841574,0.1894527170551179,0.10432227070017985
2014-03-31,0.03685544065944449,0.23198231439080053,9.483236616813132,-0.007269349599655528,0.006136280723799015,0.5974014725833484,0.019811575244519652,0.18275118365524365,2.8968937937919104,-0.010923809260976802,0.025058479588989574,0.5882412738800836,0.23948908969600236,0.10784838347200709,0.01568576227402632,0.030869531262936387,2.0993670122138517,0.004153039349211074,0.020031652944809797,0.4995556131272023,0.00780031295096679,0.022498443520426008,0.44004532620692766,-0.001630390495142714,0.02411200726582491,0.46923841545327305,0.19428403607161393,0.09985612411452072
2014-04-07,0.09180582590759925,0.3237881402983998,9.575042442720731,-0.025723850675961057,-0.019587569952162043,0.5716776219073874,-0.0022075162575791105,0.18054366739766453,2.894686277534331,-0.01220012096703521,0.012858358621954363,0.5760411529130485,0.16229619965483466,0.05400816977572831,0.058469923499335524,0.08933945476227191,2.157836935713187,-0.026452915132913923,-0.0064212621881041265,0.4731026979942884,-0.009070189563002628,0.013428253957423378,0.430975136643925,-0.003302847467240466,0.020809159798584442,0.4659355679860326,0.15792967970376448,0.0495344547136507
2014-04-14,0.03526952359363489,0.3590576638920347,9.610311966314367,0.024668551736404254,0.005080981784242211,0.5963461736437916,-0.0022591682252251846,0.17828449917243935,2.892427109309106,-0.007583354983504209,0.005275003638450154,0.5684577979295442,0.17781454229731875,0.0604949852875557,0.03406157756706574,0.12340103232933765,2.1918985132802526,0.026826937485389335,0.02040567529728521,0.4999296354796777,-0.008148858040873036,0.005279395916550342,0.422826278603052,-4.847250023840011e-05,0.020760687298346042,0.4658870954857942,0.17055449356504493,0.06544980977643167
2014-04-21,0.018427067163932886,0.3774847310559676,9.628739033478299,0.00015618582163845485,0.005237167605880666,0.5965023594654301,-0.023144608222911547,0.1551398909495278,2.8692825010861944,-0.002042115679393469,0.003232887959056685,0.5664156822501507,0.07320632418454398,0.05480589577955708,0.01457841134283111,0.13797944367216874,2.2064769246230838,-0.0007254816981480117,0.019680193599137197,0.4992041537815297,-0.02671772803807354,-0.0214383321215232,0.39610855056497846,0.0009503950008846185,0.02171108229923066,0.46683749048667883,0.06257393705387537,0.06213089456717946
2014-04-28,0.03218809330102148,0.40967282435698904,9.66092712677932,0.015017004173623172,0.020254171779503838,0.6115193636390532,-0.021429694136135588,0.13371019681339222,2.847852806950059,0.003529472763926206,0.006762360722982891,0.5699451550140769,0.278269486116411,0.08608339323860381,0.009504112990538091,0.14748355666270685,2.2159810376136218,0.009497103363335313,0.02917729696247251,0.508701257144865,-0.024697973704205414,-0.04613630582572861,0.37141057686077306,0.0022864110044156782,0.02399749330364634,0.4691239014910945,0.23476190677625386,0.07687683748257823
2014-05-05,0.025638242455255533,0.4353110668122446,9.686565369234575,-0.007808037416240254,0.012446134363263583,0.603711326222813,0.0068533465685511104,0.14056354338194332,2.85470615351861,0.008008426078856407,0.014770786801839297,0.5779535810929334,0.17211589770703517,0.049538035366558764,-0.010026475368550974,0.13745708129415588,2.2059545622450707,-0.0013548561275344984,0.02782244083493801,0.5073464010173305,-0.0038654852996477702,-0.05000179112537638,0.3675450915611253,0.008560925755760534,0.03255841905940687,0.477684827246855,0.1568550494810479,0.050809279195695445
2014-05-12,0.010296816616023274,0.44560788342826785,9.696862185850598,0.010629863885719737,0.02307599824898332,0.6143411901085327,-0.004587778744522507,0.1359757646374208,2.8501183747740875,0.004498754116185277,0.019269540918024575,0.5824523352091187,0.13949736795867262,0.06316751205716231,-0.018702871407509813,0.11875420988664606,2.1872516908375608,-0.00022135160772773776,0.027601089227210274,0.5071250494096028,-0.011605404441247457,-0.06160719556662384,0.35593968711987783,0.0017988534824812663,0.03435727254188814,0.4794836807293363,0.12419869489523294,0.04761410314278691
2014-05-19,0.03698613838768777,0.4825940218159556,9.733848324238286,0.024551318968490055,0.047627317217473375,0.6388925090770228,-0.005514043402740676,0.13046172123468014,2.8446043313713467,0.010597537402898177,0.029867078320922752,0.5930498726120168,0.13719194116686562,0.06775288327635154,0.0017548534620649425,0.120509063348711,2.189006544299626,0.012073109074330457,0.03967419830154073,0.5191981584839332,-0.007373925463150808,-0.06898112102977465,0.34856576165672704,0.0049985011756008835,0.03935577371748902,0.4844821819049372,0.14053444748761557,0.053354210500829335
2014-05-26,0.010627419238158714,0.49322144105411436,9.744475743476444,0.015887068889095524,0.0635143861065689,0.6547795779661183,0.015777744581978566,0.1462394658166587,2.8603820759533254,0.010815053581766265,0.04068213190268902,0.6038649261937831,0.09056144218872036,0.08174099347676811,-0.01532616004679415,0.10518290330191685,2.173680384252832,0.012084522364837702,0.05175872066637843,0.531282680848771,0.00447535850322095,-0.0645057625265537,0.353041120159948,0.005645355925976481,0.045001129643465504,0.4901275378309137,0.10180434247177386,0.07777935649078305
2014-06-02,-0.017939071412539087,0.4752823696415753,9.726536672063906,0.016461058717275323,0.07997544482384422,0.6712406366833936,0.03169226099586911,0.17793172681252784,2.8920743369491944,0.01688232761514516,0.05756445951783418,0.6207472538089283,0.0841806539040799,0.10301148601389254,-0.03904099548446066,0.06614190781745619,2.1346393887683712,0.013393311395806351,0.06515203206218478,0.5446759922445773,0.01820587737126443,-0.046299885155289267,0.37124699753121243,0.009332397806811693,0.0543335274502772,0.4994599356377254,0.1027107617961526,0.09638479260592925
2014-06-09,-0.004255345043572056,0.4710270245980032,9.722281327020333,-0.0053540628995335515,0.07462138192431067,0.6658865737838601,0.017774829341051398,0.1957065561535792,2.909849166290246,0.012886345918831837,0.07045080543666601,0.6336335997277601,0.06388142210751434,0.08656511402523337,-0.03072833567629263,0.035413572141163564,2.1039110530920784,-0.0067985852371849065,0.05835344682499988,0.5378774070073924,0.007436251137126279,-0.038863634018162986,0.3786832486683387,0.007688089399447401,0.0620216168497246,0.5071480250371728,0.07690308143141507,0.07040053049897177
2014-06-16,0.017866311395398404,0.4888933359934016,9.740147638415731,0.007563003014139147,0.08218438493844982,0.6734495767979992,0.029304046061881653,0.22501060221546088,2.9391532123521276,0.00863926693024411,0.07909007236691012,0.6422728666580042,0.05243389457884015,0.06965045130793224,-0.007769820854626408,0.027643751286537156,2.0961412322374517,0.013735692440409064,0.07208913926540894,0.5516130994478015,0.015618963668109331,-0.023244670350053655,0.394302212336448,0.008103735240967053,0.07012535209069165,0.5152517602781399,0.057839611637055866,0.06633809844318905
2014-06-23,0.020248747828636837,0.5091420838220384,9.760396386244368,0.010538843374529261,0.09272322831297908,0.6839884201725285,0.02780016209059199,0.25281076430605287,2.9669533744427197,0.007302210551602545,0.08639228291851267,0.6495750772096067,0.15009455928132187,0.08550429228108736,0.00033172896431898913,0.027975480250856145,2.096472961201771,-0.0009382788541343334,0.07115086041127461,0.5506748205936671,0.014430268258607298,-0.008814402091446358,0.4087324805950553,0.004848034936224044,0.0749733870269157,0.520099795214364,0.13958781680550536,0.07081789533629246
2014-06-30,0.012703917150174104,0.5218460009722126,9.773100303394543,0.020668617642748632,0.11339184595572771,0.7046570378152771,0.027578908491923924,0.2803896727979768,2.9945322829346437,0.008354100282970872,0.09474638320148354,0.6579291774925776,0.10238084705854655,0.10895812875062205,-0.007984250862263731,0.019991229388592414,2.088488710339507,0.01244383486133771,0.08359469527261232,0.5631186554550048,0.014544758644699,0.005730356553252642,0.4232772392397543,0.004610665802606884,0.07958405282952258,0.5247104610169708,0.09404874906969196,0.07988859787847025
2014-07-07,-0.00661108801762933,0.5152349129545832,9.766489215376913,-0.00437214297327182,0.10901970298245589,0.7002848948420053,0.043461763088936484,0.3238514358869133,3.0379940460235804,0.008599580264536305,0.10334596346601985,0.666528757757114,0.12202292634114675,0.08874971965951417,-0.01780706694885592,0.0021841624397364937,2.0706816433906514,-0.008988205103504954,0.07460649016910736,0.5541304503514999,0.031195024668642247,0.03692538122189489,0.45447226390839657,0.004063260836026872,0.08364731366554945,0.5287737218529978,0.12116718364487067,0.06653288290998471
2014-07-14,-0.0036678685162141456,0.5115670444383691,9.762821346860699,0.00912720988870841,0.1181469128711643,0.7094121047307137,0.04147464587410851,0.36532608176102177,3.079468691897689,0.00899063198317862,0.11233659544919847,0.6755193897402926,0.12351789281569958,0.09669180103193853,-0.021245516753068405,-0.01906135431333191,2.049436126637583,0.005543451367284846,0.08014994153639221,0.5596739017187847,0.03288809373676842,0.0698134749586633,0.487360357645165,0.0020152005677458174,0.08566251423329527,0.5307889224207436,0.12343999838378128,0.08151246817236679
2014-07-21,0.03760271266983811,0.5491697571082071,9.800424059530537,0.006479475724120332,0.12462638859528463,0.715891580454834,0.04602251061549185,0.4113485923765136,3.1254912025131807,0.007975790070576388,0.12031238551977486,0.6834951798108689,0.1801171720224532,0.12533377472260643,0.008117611176989503,-0.010943743136342408,2.0575537378145725,8.93428223794901e-05,0.0802392843587717,0.5597632445411642,0.03170358057240233,0.10151705553106563,0.5190639382175674,0.0022721059868742732,0.08793462022016954,0.5330610284076178,0.13857415341088974,0.10015508842106746
2014-07-28,-0.07073423354904557,0.47843552355916164,9.729689825981492,-0.021407335468011324,0.10321905312727331,0.6944842449868227,0.03528864704196436,0.446637239418478,3.160779849555145,-0.0025431982071136006,0.11776918731266126,0.6809519816037554,0.15587357642832322,0.11201943327579744,-0.060946218508521804,-0.07188996164486422,1.9966075193060506,-0.02703708074076583,0.05320220361800587,0.5327261638003984,0.022407346144171468,0.1239244016752371,0.5414712843617389,-0.0075981229136516115,0.08033649730651793,0.5254629054939662,0.14622395388505083,0.08436256805758413
2014-08-04,-0.02429355735968805,0.45414196619947356,9.705396268621804,0.0025112968423284254,0.10573034996960173,0.6969955418291511,0.021089216472657782,0.46772645589113576,3.181869066027803,-0.0008223382532135393,0.11694684905944772,0.6801296433505418,0.1891584727941794,0.07024272840245172,-0.025334087523162435,-0.09722404916802665,1.9712734317828882,0.0034939833811525878,0.05669618699915846,0.536220147181551,0.007061687082494841,0.13098608875773193,0.5485329714442337,-0.004477575792487226,0.0758589215140307,0.520985329701479,0.1715489490451676,0.056382553572548066
2014-08-11,-0.0011859887056441254,0.45295597749382943,9.70421027991616,0.026100221006714053,0.1318305709763158,0.7230957628358652,0.014759857318533937,0.4824863132096697,3.196628923346337,0.0034209145262878715,0.12036776358573559,0.6835505578768297,0.18082114978559838,0.09161927207387355,-0.007241632093342776,-0.10446568126136943,1.9640317996895453,0.012114384794431388,0.06881057179358985,0.5483345319759824,-0.0004980394121190251,0.13048804934561292,0.5480349320321147,-0.002834842435700591,0.07302407907833011,0.5181504872657785,0.15787914160080285,0.06302227376456626
2014-08-18,-0.009119671720035416,0.443836305773794,9.695090608196123,0.016847135096140553,0.14867770607245634,0.7399428979320057,0.0031297301372224806,0.4856160433468922,3.19975865348356,0.006012829369292927,0.12638059295502851,0.6895633872461226,0.15889775723858257,0.0999656522216884,-0.013253230375456115,-0.11771891163682555,1.9507785693140893,0.016967439748181157,0.085778011541771,0.5653019717241635,-0.007028466350286838,0.12345958299532608,0.5410064656818279,0.0013846817957498259,0.07440876087407994,0.5195351690615283,0.16175316264909934,0.07209982243363622
2014-08-25,-0.04090512178217484,0.4029311839916192,9.65418548641395,0.007357573087646729,0.15603527916010307,0.7473004710196525,0.0040096569696587425,0.48962570031655095,3.2037683104532184,0.01320405650820744,0.13958464946323595,0.7027674437543301,0.11695514573283772,0.1012572865898903,-0.034221827822256246,-0.1519407394590818,1.9165567414918332,0.007519360693138855,0.09329737223490986,0.5728213324173024,-0.0069917552955765655,0.11646782769974952,0.5340147103862513,0.010023792154225997,0.08443255302830593,0.5295589612157543,0.12818880800446664,0.06728224660477788
2014-09-01,-0.019619891727615274,0.3833112922640039,9.634565594686334,0.0011362647637969125,0.15717154392389998,0.7484367357834494,0.020405500934237965,0.5100312012507889,3.2241738113874563,0.012860298488574562,0.15244494795181052,0.7156277422429047,0.1714463042486879,0.12112600183806,-0.022937595734907584,-0.17487833519398938,1.8936191457569256,0.0021782573653682524,0.09547562960027811,0.5749995897826706,0.005543639633452023,0.12201146733320153,0.5395583500197033,0.009694860650279913,0.09412741367858585,0.5392538218660342,0.18802008007190696,0.08586372422194999
2014-09-08,-0.046069688742712445,0.33724160352129146,9.588495905943622,-0.004029307659430326,0.15314223626446966,0.744407428124019,0.009206342884677803,0.5192375441354667,3.233380154272134,0.005327916322038467,0.15777286427384898,0.7209556585649431,0.13534448157508217,0.1056947529891229,-0.05326551909827415,-0.22814385429226353,1.8403536266586515,-0.011052701816361865,0.08442292778391625,0.5639468879663088,-0.000425804843576863,0.12158566248962469,0.5391325451761264,0.0039030889975815997,0.09803050267616745,0.5431569108636158,0.14862332324888516,0.06089069107594369
2014-09-15,-0.006431923950490026,0.33080967957080143,9.582063981993132,0.007503884464662991,0.16064612072913265,0.751911312588682,0.006513268722476692,0.5257508128579433,3.239893422994611,0.002992103664169077,0.16076496793801806,0.7239477622291122,-0.014436585732309992,0.14919666605335502,-0.015515096383139082,-0.2436589506754026,1.8248385302755126,0.012483779035840525,0.09690670681975677,0.5764306670021493,-0.004211550778493313,0.11737411171113137,0.5349209943976331,0.002782173819496442,0.10081267649566389,0.5459390846831123,0.05536121290301527,0.0856683151087192
2014-09-22,0.014489845635065293,0.3452995252058667,9.596553827628197,-0.011689961785062097,0.14895615894407055,0.74022135080362,0.0006865622646480274,0.5264373751225915,3.240579985259259,-0.0017697800540081299,0.15899518788400993,0.722177982175104,-0.017427431678455785,0.11622198076786117,0.0033436766319045255,-0.24031527404349806,1.8281822069074172,-0.013550281118885121,0.08335642570087165,0.5628803858832642,-0.008506095667774511,0.10886801604335686,0.5264148987298586,-0.002485236633509552,0.09832743986215434,0.5434538480496027,-0.08586033116702918,0.05078748475060402
2014-09-29,0.026431053422041884,0.3717305786279086,9.62298488105024,-0.006014688150736025,0.14294147079333452,0.7342066626528839,0.004313619825721603,0.530750994948313,3.2448936050849806,-0.0035575182826413643,0.15543766960136857,0.7186204638924626,0.11671535023380941,0.1508952217983669,0.011170348283160547,-0.22914492576033751,1.8393525551905778,-0.007410638833326044,0.0759457868675456,0.5554697470499381,-0.0062560107323294,0.10261200531102746,0.5201588879975292,-0.004882460683183126,0.09344497917897121,0.5385713873664196,0.017573312301744137,0.07288027539310538
2014-10-06,0.01983862123822036,0.391569199866129,9.64282350228846,-0.03799542415523749,0.10494604663809703,0.6962112384976464,0.019134734172678698,0.5498857291209918,3.2640283392576595,-0.012049047406593155,0.1433886221947754,0.7065714164858694,-0.03435637172865691,0.09986506485385482,0.007122676825792651,-0.22202224893454486,1.8464752320163704,-0.031341989946788384,0.04460379692075722,0.5241277571031497,0.0097030030998288,0.11231500841085626,0.529861891097358,-0.009954782715789756,0.08349019646318145,0.5286166046506299,-0.09772440711767555,0.024198121623472013
2014-10-13,0.014083386671004727,0.4056525865371337,9.656906888959464,-0.015114786390622248,0.08983126024747479,0.6810964521070242,0.016585205019151623,0.5664709341401434,3.280613544276811,-0.017703715120414465,0.12568490707436095,0.6888677013654549,0.1540435635924592,0.0686099029258358,0.0007016485997985988,-0.22132060033474626,1.847176880616169,-0.009960294609854259,0.03464350231090296,0.5141674624932955,0.006117866087202346,0.1184328744980586,0.5359797571845604,-0.015565801127213452,0.067924395335968,0.5130508035234165,0.1381314799845923,0.006866917733276634
2014-10-20,0.009814129756321122,0.41546671629345483,9.666721018715785,0.0592828792285377,0.14911413947601249,0.7403793313355619,0.009728078892311053,0.5761990130324544,3.290341623169122,3.949513298548424e-05,0.12572440220734643,0.6889071964984405,0.25728309233539615,0.12703473100315232,-0.04285138586607318,-0.26417198620081944,1.804325494750096,0.040774640719817734,0.0754181430307207,0.5549421032131132,0.001417688964626511,0.1198505634626851,0.5373974461491868,-0.0019845706675377384,0.06593982466843026,0.5110662328558787,0.22094873628277417,0.04489240100853864
2014-10-27,0.06622964239633033,0.48169635868978516,9.732950661112115,0.02801574610410329,0.17712988558011578,0.7683950774396652,0.007152267201804938,0.5833512802342593,3.2974938903709266,0.008547103696695313,0.13427150590404174,0.6974543001951358,0.23638952978689232,0.1683843883162719,0.05257834835157116,-0.21159363784924828,1.8569038431016671,0.02701366694837093,0.10243180997909163,0.5819557701614841,-0.0011015869705903042,0.1187489764920948,0.5362958591785966,0.006621505777886505,0.07256133044631677,0.5176877386337653,0.2123389407609111,0.07612884557528243
2014-11-03,-0.01197215871241561,0.4697241999773695,9.7209785023997,0.001985923206490381,0.17911580878660616,0.7703810006461556,0.0005732769365398276,0.5839245571707992,3.298067167307466,0.01854244053712728,0.15281394644116902,0.715996740732263,0.3080053297153087,0.16258110063452635,-0.02506065288320397,-0.23665429073245225,1.831843190218463,0.00687683310899323,0.10930864308808486,0.5888326032704774,-0.009004029164813538,0.10974494732728127,0.527291830013783,0.01617621154183191,0.08873754198814868,0.5338639501755972,0.2858316793696939,0.08545451906765422
2014-11-10,-0.025034772499437766,0.4446894274779318,9.69594372990026,0.015845570839207346,0.1949613796258135,0.7862265714853629,-0.003095296342402602,0.5808292608283966,3.2949718709650635,0.02628252984458468,0.1790964762857537,0.7422792705768477,0.3323037950441883,0.15461840794826065,-0.02946715259427707,-0.2661214433267293,1.802376037624186,0.003885877176619368,0.11319452026470422,0.5927184804470967,-0.010455494195246946,0.09928945313203433,0.516836335818536,0.019637754488450315,0.10837529647659899,0.5535017046640475,0.3003768917175066,0.07776871381938899
2014-11-17,0.018829217289322298,0.4635186447672541,9.714772947189584,0.006331956841205133,0.20129333646701864,0.792558528326568,0.011723560320801428,0.5925528211491979,3.3066954312858647,0.013044799247751537,0.19214127553350524,0.7553240698245993,0.3248634566734898,0.13788879973832324,-0.011777233478866389,-0.2778986768055957,1.7905988041453196,0.011572156899381292,0.12476667716408552,0.604290637346478,0.0020410391871180707,0.1013304923191524,0.5188773750056541,0.012337133533341205,0.1207124300099402,0.5658388381973887,0.29992731153385277,0.07485163442887144
2014-11-24,0.043032032002526366,0.5065506767697805,9.75780497919211,0.02045661169958235,0.22174994816660099,0.8130151400261504,0.013858304251574707,0.6064111254007727,3.3205537355374393,0.011155015646621302,0.20329629118012654,0.7664790854712207,0.2092085549498468,0.1475174520524999,0.023413047494681205,-0.2544856293109145,1.8140118516400008,0.001977548346986824,0.12674422551107234,0.6062681856934649,0.0054497815283474395,0.10678027384749983,0.5243271565340015,0.006078103882995178,0.12679053389293538,0.5719169420803838,0.22368408488665614,0.06621995215018617
2014-12-01,0.028981643388613643,0.5355323201583941,9.786786622580724,-0.00588644940471128,0.2158634987618897,0.8071286906214391,0.0706937390113863,0.677104864412159,3.3912474745488255,0.009186922493820887,0.21248321367394743,0.7756660079650416,0.0882278615246439,0.14417550951779634,0.012442581179074375,-0.24204304813184013,1.8264544328190753,0.0038231616393894496,0.1305673871504618,0.6100913473328543,0.05924669678886059,0.1660269706363604,0.5835738533228622,0.005314686015594233,0.1321052199085296,0.577231628095978,0.09696353809856872,0.07534850202093069
2014-12-08,-0.016120537076878824,0.5194117830815153,9.770666085503846,-0.02582666317020732,0.19003683559168238,0.7813020274512318,0.013635757318660138,0.6907406217308192,3.4048832318674855,-0.0012311360085327794,0.21125207766541465,0.7744348719565088,0.19718330301301057,0.10902885281052588,-0.014025614268243102,-0.25606866240008325,1.8124288185508322,-0.035523255696290446,0.09504413145417134,0.5745680916365639,0.0024724127117162903,0.1684993833480767,0.5860462660345784,-0.00453759720263322,0.1275676227058964,0.5726940308933448,0.23659157548352727,0.024685050511494833
2014-12-15,-0.0029943007729395657,0.5164174823085756,9.767671784730906,0.02030452874066313,0.21034136433234552,0.8016065561918949,0.004547351568127071,0.6952879732989462,3.4094305834356127,0.00226200696633172,0.21351408463174637,0.7766968789228406,0.1667473476516783,0.12201073475995661,-0.00974602657637367,-0.26581468897645694,1.8026827919744586,0.03410605990751603,0.12915019136168737,0.6086741515440799,0.0033715337048024086,0.17187091705287913,0.5894177997393808,0.0010958785494004641,0.12866350125529685,0.5737899094427452,0.15481986694733973,0.059910199575481826
2014-12-22,-0.02411551972217544,0.49230196258640024,9.743556265008731,0.006913057766162578,0.2172544220985081,0.8085196139580575,0.011342475820610445,0.7066304491195566,3.420773059256223,-0.001123881517023223,0.21239020311472315,0.7755729974058173,0.170431983990049,0.10386257614278038,-0.030914049329558588,-0.2967287383060155,1.7717687426449,0.008727103686221649,0.13787729504790902,0.6174012552303015,0.0024602347468241775,0.1743311517997033,0.591878034486205,0.0027832673842091704,0.13144676863950602,0.5765731768269544,0.1470338059887215,0.0542825997752967
2014-12-29,0.02709455689891444,0.5193965194853147,9.770650821907646,-0.020115202096605667,0.19713922000190243,0.7884044118614518,0.02110479476912136,0.727735243888678,3.4418778540253445,-0.00468106968999682,0.20770913342472633,0.7708919277158205,0.24650848649013102,0.09456357008774507,0.012321668405586865,-0.28440706990042863,1.784090411050487,-0.014677652265479346,0.12319964278242967,0.6027236029648222,0.01016605053825656,0.18449720233795985,0.6020440850244616,-0.0018419360920080285,0.129604832547498,0.5747312407349464,0.21007419673236205,0.0500640753585635
2015-01-05,0.04479636456074565,0.04479636456074565,9.815447186468392,-0.0026291844734847025,-0.0026291844734847025,0.7857752273879671,0.013519263497771938,0.013519263497771938,3.4553971175231166,0.0011182999841838348,0.0011182999841838348,0.7720102277000043,0.18723263556372238,0.09221596106572583,0.03682995552361367,0.03682995552361367,1.8209203665741005,-0.006057264601516565,-0.006057264601516565,0.5966663383633056,0.003571889424660052,0.003571889424660052,0.6056159744491216,0.0055245616816854415,0.0055245616816854415,0.5802558024166319,0.14751727542101806,0.047257372213362014
2015-01-12,0.03620639954703625,0.0810027641077819,9.851653586015427,-0.017472976934601592,-0.020102161408086294,0.7683022504533655,0.013746266538952029,0.027265530036723967,3.4691433840620687,-0.008326076434632346,-0.007207776450448511,0.7636841512653719,0.1870601069384228,0.048498177400114306,0.006051547842710725,0.042881503366324396,1.8269719144168113,-0.012308984250611,-0.018366248852127565,0.5843573541126946,0.004496920600416218,0.00806881002507627,0.6101128950495378,-0.0060791993578463155,-0.000554637676160874,0.5741766030587856,0.16495944803060203,0.01974495880384286
2015-01-19,0.052895013077379927,0.13389777718516183,9.904548599092807,0.03376700473325056,0.013664843325164266,0.8020692551866161,0.024200784257723925,0.051466314294447896,3.4933441683197928,-0.00161258969286035,-0.008820366143308861,0.7620715615725115,0.0811925843374599,0.10390114315423982,0.022737663554105586,0.06561916692042999,1.849709577970917,0.016059775815877253,-0.0023064730362503116,0.6004171299285719,0.016704588633694166,0.024773398658770436,0.626817483683232,-0.0042460313254324145,-0.0048006690015932885,0.5699305717333532,0.08461448041222674,0.06483184499115624
2015-01-26,0.011515026042153709,0.14541280322731553,9.916063625134962,-0.030345719253201953,-0.016680875928037686,0.7717235359334141,0.020218351922005506,0.07168466621645339,3.5135625202417984,-0.0041702189820094215,-0.012990585125318282,0.7579013425905021,0.24577594129283653,0.08194534611590953,-0.0080240207185025,0.05759514620192748,1.8416855572524145,-0.02777229088463906,-0.030078763920889373,0.5726448390439328,0.01210969780579315,0.036883096464563586,0.6389271814890252,-0.007519690980222343,-0.012320359981815632,0.5624108807531308,0.19857497448917705,0.04795609429885306
