date,mrdi_short,mrdi_long,ma20_mrdi,ma60_mrdi,risk_score,is_latest,display_roled
2020-07-10,1.2312538096984669,1.7833644847417394,3.3880212017052505,3.4776288055280373,0.2593615870444229,0.0,0
2020-07-13,3.52877520410218,3.5086986059258165,2.31240082200651,2.783453815352357,0.5967549480047178,0.0,0
2020-07-14,2.3375394648972936,2.9782366632889063,2.64378781658336,3.1162643443608635,0.4551255726044244,0.0,0
2020-07-15,1.157779372990197,1.4875333059247948,1.9709378768490653,2.5437321657763365,0.2265587916126042,0.0,0
2020-07-16,2.0787208779481543,1.9024526699502808,1.616905595963792,2.3591877386981954,0.3364930602408337,0.0,0
2020-07-17,2.149287744797621,2.299876517784801,1.6266679776038735,2.289850840231298,0.3783613929552246,0.0,0
2020-07-20,2.6371012028797125,3.664014632980252,2.055959822871174,2.768180827009433,0.541268301730275,0.0,0
2020-07-21,2.447379998959176,2.810419223206567,1.8395617749471356,3.009082236555535,0.4483603028256088,0.0,0
2020-07-22,2.1407838597386752,2.1459227206037355,2.231725220212051,2.760209957407677,0.3660485814633174,0.0,0
2020-07-23,3.0129741474722675,2.8705195227163216,2.348306881867509,2.685810296131239,0.5014906997028861,0.0,0
2020-07-24,2.104544074318101,2.0375265013761057,2.3548283291841,2.6649153665755985,0.3532597374108276,0.0,0
2020-07-27,3.894862580989386,3.853534768409018,3.15642019134909,2.96524918512426,0.6613396774052445,0.0,0
2020-07-28,2.3763647144337687,2.353826518425928,3.1829579342374514,2.639321800013553,0.4037467279006206,0.0,0
2020-07-29,1.2962998501438066,1.815746113428275,3.5483773945144508,3.110372701984206,0.2688815521826311,0.0,0
2020-07-30,2.3743470666896718,2.862820295678815,3.191749453606074,2.648246015860736,0.450144958581586,0.0,0
2020-07-31,1.80220456879328,2.1658378671384133,3.4576398340712635,3.060058244515798,0.3410217753974327,0.0,0
