date,RiskScore,Regime,MRDI_Short,MRDI_Long,MA20_MRDI,MA60_MRDI
2007-09-10,,,1.5698471722561105,,,
2007-09-11,,,1.8700923513223842,,,
2007-09-12,,,2.0323379761550036,,,
2007-09-13,,,2.687547290618488,,,
2007-09-14,,,1.8409508594289858,,,
2007-09-17,,,2.578999240322096,,,
2007-09-18,,,3.8151094075668266,,,
2007-09-19,,,2.1309010718837547,,,
2007-09-20,,,7.238916437846574,,,
2007-09-21,,,2.8682986449942476,,,
2007-09-24,,,1.6733066730788213,,,
2007-09-25,,,2.0411571431904374,,,
2007-09-26,,,1.8195314784909202,,,
2007-09-27,,,1.711948845462417,,,
2007-09-28,,,1.814172663624977,,,
2007-10-01,,,2.7581739698878103,,,
2007-10-02,,,3.0943851862649545,,,
2007-10-03,,,2.68514769519806,,,
2007-10-04,,,1.6137882538437385,,,
2007-10-05,,,3.572956874879931,,,
2007-10-08,,,2.422547776377314,,,
2007-10-09,,,1.630473538091996,,,
2007-10-10,,,1.6860660758117292,,,
2007-10-11,,,3.1325676199972476,,,
2007-10-12,,,2.2214570220548664,,,
2007-10-15,,,1.433329151109544,,,
2007-10-16,,,0.7055774710723794,,,
2007-10-17,,,3.4501318978651803,,,
2007-10-18,,,3.002266309475124,,,
2007-10-19,,,3.481277544348418,,,
2007-10-22,,,2.406202833644356,,,
2007-10-23,,,2.134036080516041,,,
2007-10-24,,,2.3048525450700184,,,
2007-10-25,,,2.4078037278649242,,,
2007-10-26,,,2.6542616788108657,,,
2007-10-29,,,1.4460617347300906,,,
2007-10-30,,,2.013419228818451,,,
2007-10-31,,,2.5720145896286786,,,
2007-11-01,,,3.678410110555106,,,
2007-11-02,,,3.745427874391047,,,
